city,data_provider,table,intersection_id,intersection,intersection_name,intersection_lat,intersection_long,publish_timestamp,bin_start_date_time,bin_end_date_time,direction,crosswalk_approach,classification,yellow_light_runners,red_light_runners,original_content
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774998397224000,1774824060000000,1774824120000000,CCW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-29T22:41:00Z, binEndDateTime=2026-03-29T22:42:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774998397224000,1774824180000000,1774824240000000,CW,E,[Pedestrian],0,1,"{binStartDateTime=2026-03-29T22:43:00Z, binEndDateTime=2026-03-29T22:44:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774998397225000,1774824420000000,1774824480000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-29T22:47:00Z, binEndDateTime=2026-03-29T22:48:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774838197496000,1774664040000000,1774664100000000,CW,N,[Pedestrian],1,1,"{binStartDateTime=2026-03-28T02:14:00Z, binEndDateTime=2026-03-28T02:15:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774866937880000,1774692720000000,1774692780000000,CCW,E,[Pedestrian],0,1,"{binStartDateTime=2026-03-28T10:12:00Z, binEndDateTime=2026-03-28T10:13:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774866937880000,1774692720000000,1774692780000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-28T10:12:00Z, binEndDateTime=2026-03-28T10:13:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774866937881000,1774692720000000,1774692780000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-28T10:12:00Z, binEndDateTime=2026-03-28T10:13:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322827000,1773778680000000,1773778740000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T20:18:00Z, binEndDateTime=2026-03-17T20:19:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322827000,1773778680000000,1773778740000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T20:18:00Z, binEndDateTime=2026-03-17T20:19:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322827000,1773778740000000,1773778800000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T20:19:00Z, binEndDateTime=2026-03-17T20:20:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322827000,1773778800000000,1773778860000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T20:20:00Z, binEndDateTime=2026-03-17T20:21:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322827000,1773779040000000,1773779100000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-17T20:24:00Z, binEndDateTime=2026-03-17T20:25:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322828000,1773779100000000,1773779160000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-17T20:25:00Z, binEndDateTime=2026-03-17T20:26:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322828000,1773779100000000,1773779160000000,CCW,N,[Pedestrian],2,1,"{binStartDateTime=2026-03-17T20:25:00Z, binEndDateTime=2026-03-17T20:26:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=2, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322828000,1773779280000000,1773779340000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-17T20:28:00Z, binEndDateTime=2026-03-17T20:29:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322828000,1773779340000000,1773779400000000,CW,N,[Pedestrian],0,2,"{binStartDateTime=2026-03-17T20:29:00Z, binEndDateTime=2026-03-17T20:30:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=2}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773953322828000,1773779400000000,1773779460000000,CW,E,[Pedestrian],2,0,"{binStartDateTime=2026-03-17T20:30:00Z, binEndDateTime=2026-03-17T20:31:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774555570179000,1774381080000000,1774381140000000,CW,N,[Pedestrian],3,0,"{binStartDateTime=2026-03-24T19:38:00Z, binEndDateTime=2026-03-24T19:39:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=3, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774555570180000,1774381140000000,1774381200000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-24T19:39:00Z, binEndDateTime=2026-03-24T19:40:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774555570180000,1774381380000000,1774381440000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-24T19:43:00Z, binEndDateTime=2026-03-24T19:44:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774555570180000,1774381380000000,1774381440000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-24T19:43:00Z, binEndDateTime=2026-03-24T19:44:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774555570180000,1774381440000000,1774381500000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-24T19:44:00Z, binEndDateTime=2026-03-24T19:45:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774555570180000,1774381500000000,1774381560000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-24T19:45:00Z, binEndDateTime=2026-03-24T19:46:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774068593408000,1773894240000000,1773894300000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-19T04:24:00Z, binEndDateTime=2026-03-19T04:25:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774824627642000,1774650120000000,1774650180000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-27T22:22:00Z, binEndDateTime=2026-03-27T22:23:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774824627643000,1774650360000000,1774650420000000,CCW,N,[Pedestrian],0,2,"{binStartDateTime=2026-03-27T22:26:00Z, binEndDateTime=2026-03-27T22:27:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=2}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774824627643000,1774650660000000,1774650720000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-27T22:31:00Z, binEndDateTime=2026-03-27T22:32:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1775050480083000,1774875780000000,1774875840000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-30T13:03:00Z, binEndDateTime=2026-03-30T13:04:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1775050480083000,1774875960000000,1774876020000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-30T13:06:00Z, binEndDateTime=2026-03-30T13:07:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1775050480083000,1774876440000000,1774876500000000,CW,E,[Pedestrian],3,0,"{binStartDateTime=2026-03-30T13:14:00Z, binEndDateTime=2026-03-30T13:15:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=3, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1775050480083000,1774876500000000,1774876560000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-30T13:15:00Z, binEndDateTime=2026-03-30T13:16:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994294000,1773592440000000,1773592500000000,CCW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-15T16:34:00Z, binEndDateTime=2026-03-15T16:35:00Z, direction=CCW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994295000,1773592560000000,1773592620000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-15T16:36:00Z, binEndDateTime=2026-03-15T16:37:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994295000,1773592680000000,1773592740000000,CCW,E,[Pedestrian],0,1,"{binStartDateTime=2026-03-15T16:38:00Z, binEndDateTime=2026-03-15T16:39:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994295000,1773592680000000,1773592740000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-15T16:38:00Z, binEndDateTime=2026-03-15T16:39:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994295000,1773592680000000,1773592740000000,CCW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-15T16:38:00Z, binEndDateTime=2026-03-15T16:39:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994295000,1773592860000000,1773592920000000,CW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-15T16:41:00Z, binEndDateTime=2026-03-15T16:42:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994295000,1773592980000000,1773593040000000,CCW,N,[Pedestrian],2,0,"{binStartDateTime=2026-03-15T16:43:00Z, binEndDateTime=2026-03-15T16:44:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773766994296000,1773593040000000,1773593100000000,CW,S,[Pedestrian],1,0,"{binStartDateTime=2026-03-15T16:44:00Z, binEndDateTime=2026-03-15T16:45:00Z, direction=CW, crosswalkApproach=S, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774437857126000,1774263240000000,1774263300000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-23T10:54:00Z, binEndDateTime=2026-03-23T10:55:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774437857127000,1774263420000000,1774263480000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-23T10:57:00Z, binEndDateTime=2026-03-23T10:58:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774437857127000,1774263720000000,1774263780000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T11:02:00Z, binEndDateTime=2026-03-23T11:03:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774405440118000,1774230840000000,1774230900000000,CCW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-23T01:54:00Z, binEndDateTime=2026-03-23T01:55:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774809299599000,1774634760000000,1774634820000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-27T18:06:00Z, binEndDateTime=2026-03-27T18:07:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774809299599000,1774634940000000,1774635000000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-27T18:09:00Z, binEndDateTime=2026-03-27T18:10:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774809299600000,1774635060000000,1774635120000000,CCW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-27T18:11:00Z, binEndDateTime=2026-03-27T18:12:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774809299600000,1774635360000000,1774635420000000,CW,E,[Pedestrian],2,0,"{binStartDateTime=2026-03-27T18:16:00Z, binEndDateTime=2026-03-27T18:17:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774983050317000,1774808280000000,1774808340000000,CCW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-29T18:18:00Z, binEndDateTime=2026-03-29T18:19:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774983050317000,1774808280000000,1774808340000000,CW,N,[Pedestrian],2,0,"{binStartDateTime=2026-03-29T18:18:00Z, binEndDateTime=2026-03-29T18:19:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774983050317000,1774808520000000,1774808580000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-29T18:22:00Z, binEndDateTime=2026-03-29T18:23:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774983050317000,1774808880000000,1774808940000000,CCW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-29T18:28:00Z, binEndDateTime=2026-03-29T18:29:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774369378913000,1774195020000000,1774195080000000,CCW,E,[Pedestrian],0,1,"{binStartDateTime=2026-03-22T15:57:00Z, binEndDateTime=2026-03-22T15:58:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774369378914000,1774195020000000,1774195080000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-22T15:57:00Z, binEndDateTime=2026-03-22T15:58:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773588661348000,1773414000000000,1773414060000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-13T15:00:00Z, binEndDateTime=2026-03-13T15:01:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1773588661348000,1773414300000000,1773414360000000,CW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-13T15:05:00Z, binEndDateTime=2026-03-13T15:06:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774118986032000,1773944400000000,1773944460000000,CW,E,[Pedestrian],2,0,"{binStartDateTime=2026-03-19T18:20:00Z, binEndDateTime=2026-03-19T18:21:00Z, direction=CW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=2, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774624777900000,1774450440000000,1774450500000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-25T14:54:00Z, binEndDateTime=2026-03-25T14:55:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774624777900000,1774450740000000,1774450800000000,CW,N,[Pedestrian],0,1,"{binStartDateTime=2026-03-25T14:59:00Z, binEndDateTime=2026-03-25T15:00:00Z, direction=CW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=0, redLightRunners=1}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774826494031000,1774652160000000,1774652220000000,CCW,E,[Pedestrian],1,0,"{binStartDateTime=2026-03-27T22:56:00Z, binEndDateTime=2026-03-27T22:57:00Z, direction=CCW, crosswalkApproach=E, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
alexandria,miovision,alexandria.safety-pedcompliance,f64382ba-b2db-42dd-9d43-a50793f4af0f,glebe-valley-dqchyp5cs,West Glebe Road and Valley Drive,38.84245039,-77.07472405,1774826494031000,1774652160000000,1774652220000000,CCW,N,[Pedestrian],1,0,"{binStartDateTime=2026-03-27T22:56:00Z, binEndDateTime=2026-03-27T22:57:00Z, direction=CCW, crosswalkApproach=N, classification=Pedestrian, yellowLightRunners=1, redLightRunners=0}"
